protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
4932.Q0050 4932.YER095W 0 0 0 0 0 0 319 319
4932.Q0050 4932.YER179W 0 0 0 0 0 0 174 174
4932.Q0050 4932.YPR110C 0 0 0 46 0 0 252 256
4932.Q0050 4932.YOL058W 0 0 0 0 0 0 168 168
4932.Q0050 4932.YNL090W 0 0 0 0 0 0 275 275
4932.Q0050 4932.YOR074C 0 0 0 0 75 0 191 219
4932.Q0050 4932.YDL067C 0 0 0 0 0 900 0 900
4932.Q0050 4932.YDL085W 0 0 0 0 0 900 0 900
4932.Q0050 4932.YOR095C 0 0 0 0 0 0 349 349
4932.Q0050 4932.Q0075 0 0 0 104 0 0 618 643
4932.Q0050 4932.Q0085 0 0 0 289 0 0 765 826
4932.Q0050 4932.YDR206W 0 0 0 0 0 0 483 483
4932.Q0050 4932.YBR256C 0 0 0 0 0 0 530 530
4932.Q0050 4932.YBL038W 0 0 0 77 0 0 134 166
4932.Q0050 4932.YLR395C 0 0 0 0 0 900 0 900
4932.Q0050 4932.YNR037C 0 0 0 51 0 0 318 325
4932.Q0050 4932.Q0045 0 0 0 360 0 900 351 954
4932.Q0050 4932.YMR099C 0 0 0 0 0 0 220 220
4932.Q0050 4932.Q0070 0 0 0 300 0 0 111 351
4932.Q0050 4932.YPR191W 0 0 0 0 0 900 0 900
4932.Q0050 4932.YGL234W 150 0 0 0 0 0 0 150
4932.Q0050 4932.YEL050C 0 0 0 57 0 0 310 321
4932.Q0050 4932.YBL099W 0 0 0 77 0 0 332 357
4932.Q0050 4932.YJR035W 63 0 0 0 0 0 301 317
4932.Q0050 4932.Q0255 0 0 0 140 0 0 613 652
4932.Q0050 4932.YGL191W 0 0 0 0 0 900 46 900
4932.Q0050 4932.Q0065 0 0 0 259 0 0 351 498
4932.Q0050 4932.YNL012W 0 0 0 0 0 0 334 334
4932.Q0050 4932.YOR204W 0 0 0 0 0 0 155 155
4932.Q0050 4932.YLR299W 0 0 0 0 0 0 209 209
4932.Q0050 4932.Q0110 0 0 0 301 0 0 901 928
4932.Q0050 4932.YNL178W 0 0 0 56 0 0 457 465
4932.Q0050 4932.YFR033C 0 0 0 0 0 900 0 900
4932.Q0050 4932.Q0055 0 0 73 123 0 0 113 216
4932.Q0050 4932.YPL054W 0 0 0 0 0 0 376 376
4932.Q0050 4932.YDR047W 0 0 0 0 0 0 230 230
4932.Q0050 4932.Q0060 0 0 0 303 0 0 309 498
4932.Q0050 4932.YER142C 0 0 0 0 273 0 109 324
4932.Q0050 4932.YJL052W 0 0 0 0 0 0 191 191
4932.Q0050 4932.YGR192C 0 0 0 0 0 0 191 191
4932.Q0050 4932.Q0105 0 0 0 384 0 900 659 977
4932.Q0050 4932.YPL245W 154 0 0 0 0 0 0 154
4932.Q0050 4932.YGR222W 0 0 0 0 0 0 445 445
4932.Q0050 4932.YNL052W 0 0 0 0 0 900 46 900
4932.Q0050 4932.YAR015W 0 0 0 0 0 0 432 432
4932.Q0050 4932.YDR194C 0 0 0 0 0 0 816 816
4932.Q0050 4932.YJR113C 0 0 0 56 0 0 206 218
4932.Q0050 4932.YML120C 0 0 0 0 0 900 0 900
4932.Q0050 4932.YPR140W 0 0 0 0 662 0 0 662
4932.Q0050 4932.YIR034C 0 0 0 0 0 0 457 457
4932.Q0050 4932.YHR051W 0 0 0 0 0 900 90 905
4932.Q0050 4932.Q0140 0 0 0 99 0 0 194 242
4932.Q0050 4932.YHR001W-A 0 0 0 0 0 900 0 900
4932.Q0050 4932.YJL166W 0 0 0 0 0 900 0 900
4932.Q0050 4932.YMR217W 140 0 0 0 0 0 113 204
4932.Q0050 4932.YNR036C 0 0 0 47 0 0 233 237
4932.Q0050 4932.YML050W 0 0 0 0 0 0 159 159
4932.Q0050 4932.YPR010C 0 0 0 0 0 0 190 190
4932.Q0050 4932.YPL097W 0 0 0 0 0 0 290 290
4932.Q0050 4932.YOR207C 0 0 0 0 0 0 190 190
4932.Q0050 4932.Q0275 0 0 0 263 0 900 528 962
4932.Q0050 4932.Q0120 0 0 0 258 0 900 842 987
4932.Q0050 4932.YFL036W 0 0 0 0 0 0 236 236
4932.Q0050 4932.YMR228W 0 0 0 0 0 0 468 468
4932.Q0050 4932.YMR190C 169 0 0 0 0 0 0 169
4932.Q0050 4932.YOR151C 0 0 0 0 0 0 190 190
4932.Q0050 4932.YJL046W 0 0 0 0 0 0 183 183
4932.Q0050 4932.YFR031C-A 0 0 0 52 0 0 170 179
4932.Q0050 4932.Q0130 0 0 0 148 0 0 617 660
4932.Q0050 4932.YDL044C 0 0 0 0 0 0 513 513
4932.Q0050 4932.YJR009C 0 0 0 0 0 0 191 191
4932.Q0050 4932.YIL018W 0 0 0 52 0 0 170 179
4932.Q0050 4932.YBL055C 0 0 0 0 0 0 167 167
4932.Q0050 4932.YJL213W 0 0 0 49 0 0 188 194
4932.Q0050 4932.YOR330C 170 0 0 0 0 0 579 636
4932.Q0050 4932.YEL024W 0 0 0 0 0 900 60 901
4932.Q0050 4932.YAL024C 0 0 0 0 662 0 0 662
4932.Q0050 4932.YGR183C 0 0 0 0 0 900 0 900
4932.Q0050 4932.YMR288W 0 0 0 0 0 0 181 181
4932.Q0050 4932.YGL187C 0 0 0 0 0 900 80 904
4932.Q0050 4932.YBR038W 0 0 0 0 0 0 159 159
4932.Q0050 4932.Q0115 0 0 0 258 0 0 828 867
4932.Q0055 4932.YMR262W 0 0 0 0 0 0 167 167
4932.Q0055 4932.YIR021W 0 0 0 0 0 0 272 272
4932.Q0055 4932.YIL021W 0 0 0 46 0 0 229 233
4932.Q0055 4932.YDL033C 0 0 0 0 0 0 252 252
4932.Q0055 4932.YJR070C 169 0 0 0 0 0 0 169
4932.Q0055 4932.Q0250 0 0 0 143 0 0 708 739
4932.Q0055 4932.YJR010W 0 0 0 0 0 0 311 311
4932.Q0055 4932.YOR205C 0 0 0 0 0 0 539 539
4932.Q0055 4932.YJR063W 0 0 0 0 0 0 617 617
4932.Q0055 4932.YPR166C 0 0 0 53 0 0 301 309
4932.Q0055 4932.YGL236C 0 0 0 0 0 0 210 210
4932.Q0055 4932.YPL029W 0 0 0 0 0 0 281 281
4932.Q0055 4932.YJR115W 0 0 0 0 0 0 514 514
4932.Q0055 4932.YDR461W 0 0 0 0 0 0 680 680
4932.Q0055 4932.YPR073C 0 0 0 0 0 0 788 788
4932.Q0055 4932.YER095W 0 0 0 0 0 0 319 319
4932.Q0055 4932.YER179W 0 0 0 0 0 0 171 171
4932.Q0055 4932.YPR110C 0 0 0 46 0 0 220 224
4932.Q0055 4932.YOL058W 0 0 0 0 0 0 165 165
4932.Q0055 4932.YNL090W 0 0 0 0 0 0 254 254
4932.Q0055 4932.YOR074C 0 0 0 0 75 0 167 196
4932.Q0055 4932.YOR095C 0 0 0 0 0 0 351 351
4932.Q0055 4932.Q0085 0 0 0 253 0 0 814 855
4932.Q0055 4932.YDR206W 0 0 0 0 0 0 446 446
4932.Q0055 4932.YBR256C 0 0 0 0 0 0 392 392
4932.Q0055 4932.YBL038W 0 0 0 77 0 0 134 166
4932.Q0055 4932.YNR037C 0 0 0 51 0 0 318 325
4932.Q0055 4932.Q0045 0 0 0 309 0 0 326 515
4932.Q0055 4932.YML129C 0 0 0 0 0 0 394 394
4932.Q0055 4932.YMR099C 0 0 0 0 0 0 195 195
4932.Q0055 4932.YER043C 0 0 0 0 0 0 263 263
4932.Q0055 4932.Q0070 0 0 0 411 0 0 107 451
4932.Q0055 4932.YEL021W 0 0 0 0 0 0 171 171
4932.Q0055 4932.YGL234W 150 0 0 0 0 0 0 150
4932.Q0055 4932.YEL050C 0 0 0 57 0 0 310 321
4932.Q0055 4932.YBL099W 0 0 0 77 0 0 330 355
4932.Q0055 4932.YJR035W 63 0 0 0 0 0 301 317
4932.Q0055 4932.Q0255 0 0 0 140 0 0 613 652
4932.Q0055 4932.Q0050 0 0 73 123 0 0 113 216
4932.Q0055 4932.Q0065 0 0 0 282 0 0 295 472
4932.Q0055 4932.YNL012W 0 0 0 0 0 0 309 309
4932.Q0055 4932.YOR204W 0 0 0 0 0 0 397 397
4932.Q0055 4932.YLR299W 0 0 0 0 0 0 340 340
4932.Q0055 4932.Q0110 0 0 0 258 0 0 852 885
4932.Q0055 4932.YNL178W 0 0 0 56 0 0 455 463
4932.Q0055 4932.YPL054W 0 0 0 0 0 0 681 681
4932.Q0055 4932.YDR047W 0 0 0 0 0 0 230 230
4932.Q0055 4932.Q0060 0 0 0 341 0 0 92 376
4932.Q0055 4932.YJL052W 0 0 0 0 0 0 250 250
4932.Q0055 4932.YER168C 0 0 0 0 0 0 335 335
4932.Q0055 4932.YGR192C 0 0 0 0 0 0 239 239
4932.Q0055 4932.Q0105 0 0 0 321 0 0 718 800
4932.Q0055 4932.YPL245W 154 0 0 0 0 0 0 154
4932.Q0055 4932.YOR334W 0 0 0 0 0 0 285 285
4932.Q0055 4932.YAR015W 0 0 0 0 0 0 462 462
4932.Q0055 4932.YDR194C 0 0 0 0 0 0 844 844
4932.Q0055 4932.YER100W 0 0 0 0 0 0 227 227
4932.Q0055 4932.YJR113C 0 0 0 56 0 0 194 206
4932.Q0055 4932.YIR034C 0 0 0 0 0 0 537 537
4932.Q0055 4932.Q0140 0 0 0 0 0 0 309 309
4932.Q0055 4932.YMR217W 140 0 0 0 0 0 113 204
4932.Q0055 4932.YNR036C 0 0 0 47 0 0 233 237
4932.Q0055 4932.YPR010C 0 0 0 0 0 0 190 190
4932.Q0055 4932.YPL097W 0 0 0 0 0 0 270 270
4932.Q0055 4932.YLR204W 0 0 0 0 0 0 612 612
4932.Q0055 4932.YPR134W 0 0 0 0 0 0 275 275
4932.Q0055 4932.YOR207C 0 0 0 0 0 0 190 190
4932.Q0055 4932.Q0275 0 0 0 263 0 0 528 637
4932.Q0055 4932.Q0120 0 0 0 258 0 0 804 848
4932.Q0055 4932.YFL036W 0 0 0 0 0 0 236 236
4932.Q0055 4932.YMR228W 0 0 0 0 0 0 468 468
4932.Q0055 4932.YMR190C 169 0 0 0 0 0 0 169
4932.Q0055 4932.YOR151C 0 0 0 0 0 0 200 200
4932.Q0055 4932.YGR061C 0 0 0 0 0 0 228 228
4932.Q0055 4932.YFR031C-A 0 0 0 52 0 0 170 179
4932.Q0055 4932.Q0130 0 0 0 150 0 0 743 772
4932.Q0055 4932.YDL044C 0 0 0 0 0 0 376 376
4932.Q0055 4932.YJR009C 0 0 0 0 0 0 250 250
4932.Q0055 4932.YIL018W 0 0 0 52 0 0 170 179
4932.Q0055 4932.YKL192C 0 0 0 0 0 0 166 166
4932.Q0055 4932.YBL055C 0 0 0 0 0 0 167 167
4932.Q0055 4932.YJL213W 0 0 0 49 0 0 188 194
4932.Q0055 4932.YOR330C 170 0 0 0 0 0 580 636
4932.Q0055 4932.YMR288W 0 0 0 0 0 0 181 181
4932.Q0055 4932.YGL187C 0 0 0 0 271 0 73 295
4932.Q0055 4932.Q0115 0 0 0 258 0 0 786 834
4932.Q0060 4932.YBR118W 0 0 0 0 0 0 307 307
4932.Q0060 4932.YEL027W 0 0 0 95 0 0 119 168
4932.Q0060 4932.YML021C 0 0 0 0 0 0 167 167
4932.Q0060 4932.YJR051W 0 0 0 140 0 0 117 208
4932.Q0060 4932.YPL132W 155 0 351 121 0 0 439 693
4932.Q0060 4932.YDL033C 0 0 0 0 0 0 230 230
4932.Q0060 4932.Q0250 155 4 439 881 519 540 536 992
4932.Q0060 4932.YOR065W 0 0 0 49 0 540 234 635
4932.Q0060 4932.YFL018C 0 0 0 95 0 0 110 160
4932.Q0060 4932.YEL047C 0 0 0 140 0 0 117 208
4932.Q0060 4932.YDR256C 0 0 0 0 0 0 171 171
4932.Q0060 4932.YPR166C 0 0 0 77 0 0 159 190
4932.Q0060 4932.YJR123W 0 0 0 76 0 0 137 168
4932.Q0060 4932.YBR179C 0 0 0 0 0 0 217 217
4932.Q0060 4932.YGL058W 0 0 0 0 0 0 269 269
4932.Q0060 4932.YDR158W 0 0 0 0 0 0 177 177
4932.Q0060 4932.YNR001C 0 0 0 0 0 0 195 195
4932.Q0060 4932.YOR033C 0 0 0 0 0 0 169 169
4932.Q0060 4932.YDR064W 0 0 0 0 0 0 169 169
4932.Q0060 4932.YIL020C 0 0 0 0 0 0 303 303
4932.Q0060 4932.YBR010W 0 0 0 0 0 0 190 190
4932.Q0060 4932.YPR035W 0 0 0 0 0 0 190 190
4932.Q0060 4932.YPL249C-A 0 0 0 0 0 0 785 785
4932.Q0060 4932.YGR082W 0 0 0 48 0 0 191 196
4932.Q0060 4932.YJL045W 0 0 0 140 0 0 260 336
4932.Q0060 4932.YBL038W 0 0 0 76 0 0 138 169
4932.Q0060 4932.YNR037C 0 0 0 46 0 0 220 224
4932.Q0060 4932.Q0160 0 0 0 100 0 0 540 568
4932.Q0060 4932.YER141W 155 0 0 94 0 0 249 374
4932.Q0060 4932.Q0070 0 0 118 123 0 540 0 613
4932.Q0060 4932.YPR191W 54 0 0 42 283 540 441 802
4932.Q0060 4932.YLR333C 0 0 0 0 0 0 301 301
4932.Q0060 4932.YER102W 0 0 0 0 0 0 309 309
4932.Q0060 4932.YOL114C 0 0 0 42 0 0 365 365
4932.Q0060 4932.YPL091W 0 0 0 95 0 0 110 160
4932.Q0060 4932.Q0065 0 0 126 99 0 540 0 606
4932.Q0060 4932.Q0110 102 0 247 536 268 0 277 803
4932.Q0060 4932.YLR281C 0 0 0 0 0 0 258 258
4932.Q0060 4932.YLR163C 54 0 0 0 252 540 109 671
4932.Q0060 4932.YNL178W 0 0 0 78 0 0 311 337
4932.Q0060 4932.YFR033C 0 0 0 49 0 540 45 545
4932.Q0060 4932.Q0055 0 0 0 341 0 0 92 376
4932.Q0060 4932.YMR118C 0 0 0 207 0 0 164 308
4932.Q0060 4932.YPR080W 0 0 0 0 0 0 307 307
4932.Q0060 4932.YGL143C 0 0 0 0 0 0 227 227
4932.Q0060 4932.YBR024W 140 0 0 57 0 0 310 391
4932.Q0060 4932.YMR110C 0 0 0 42 0 0 194 194
4932.Q0060 4932.YHR051W 0 0 0 52 442 540 246 791
4932.Q0060 4932.YJL166W 0 0 0 52 494 540 0 760
4932.Q0060 4932.YNR036C 0 0 0 55 0 0 191 202
4932.Q0060 4932.YPL234C 0 0 0 95 0 0 119 168
4932.Q0060 4932.Q0275 155 0 444 885 519 540 536 993
4932.Q0060 4932.Q0120 102 0 268 507 268 0 277 797
4932.Q0060 4932.YPL215W 0 0 0 0 0 0 175 175
4932.Q0060 4932.YKL148C 0 0 0 140 0 0 260 336
4932.Q0060 4932.YOR151C 0 0 0 0 0 0 294 294
4932.Q0060 4932.YDR019C 0 0 0 0 0 0 193 193
4932.Q0060 4932.YOR330C 0 0 0 0 0 0 220 220
4932.Q0060 4932.YEL024W 155 0 0 56 300 540 268 777
4932.Q0060 4932.YBL057C 154 0 0 0 0 0 0 154
4932.Q0060 4932.YIL125W 0 0 0 258 0 0 118 317
4932.Q0060 4932.YGR027C 0 0 0 0 0 0 301 301
4932.Q0060 4932.YGR183C 0 0 0 48 300 540 45 668
4932.Q0060 4932.YLL041C 0 0 0 147 0 0 429 492
4932.Q0060 4932.YBL080C 0 0 0 0 0 0 309 309
4932.Q0060 4932.YBR037C 140 0 0 57 0 0 311 392
4932.Q0060 4932.YLR241W 0 0 0 0 0 0 250 250
4932.Q0060 4932.YBL045C 54 0 0 0 252 540 74 658
4932.Q0060 4932.YGR021W 0 0 0 0 0 0 428 428
4932.Q0060 4932.YPL172C 155 0 0 495 0 0 249 651
4932.Q0060 4932.YGL006W 0 0 0 50 0 0 178 185
4932.Q0060 4932.YLR038C 0 0 0 42 106 540 273 675
4932.Q0060 4932.YHR008C 0 0 0 56 0 0 194 206
4932.Q0060 4932.YGR244C 0 0 0 96 0 0 192 238
4932.Q0060 4932.YIL065C 0 0 0 0 0 0 171 171
4932.Q0060 4932.YDR119W-A 0 0 0 0 0 540 0 540
4932.Q0060 4932.YCR053W 154 0 0 0 0 0 0 154
4932.Q0060 4932.YOR020C 0 0 0 46 0 0 172 176
4932.Q0060 4932.YIL114C 0 0 0 0 0 0 158 158
4932.Q0060 4932.YNR074C 0 0 0 0 0 0 171 171
4932.Q0060 4932.YBL072C 0 0 0 0 0 0 309 309
4932.Q0060 4932.YDR529C 0 0 0 54 71 540 60 569
4932.Q0060 4932.YMR256C 0 0 0 0 0 540 0 540
4932.Q0060 4932.YLL009C 0 0 0 0 0 0 441 441
4932.Q0060 4932.YLR075W 0 0 0 49 0 0 187 193
4932.Q0060 4932.YHR026W 0 0 0 95 0 0 119 168
4932.Q0060 4932.YPL131W 0 0 0 0 0 0 313 313
4932.Q0060 4932.YPL029W 0 0 0 0 0 0 169 169
4932.Q0060 4932.YPR001W 0 0 0 0 0 0 195 195
4932.Q0060 4932.YJR048W 140 0 0 45 275 0 428 613
4932.Q0060 4932.YGR267C 150 0 0 55 0 0 47 167
4932.Q0060 4932.YEL039C 140 0 0 45 275 0 428 613
4932.Q0060 4932.YDL067C 0 0 0 0 0 540 0 540
4932.Q0060 4932.YKL141W 0 0 0 207 0 0 164 308
4932.Q0060 4932.Q0075 0 0 0 173 0 0 0 173
4932.Q0060 4932.YGR150C 0 0 0 0 0 0 152 152
4932.Q0060 4932.YOR358W 0 0 0 0 0 0 177 177
4932.Q0060 4932.Q0085 0 0 0 605 0 0 536 809
4932.Q0060 4932.YNL031C 0 0 0 0 0 0 190 190
4932.Q0060 4932.YDL185W 0 0 0 0 0 0 292 292
4932.Q0060 4932.YCR005C 0 0 0 0 0 0 195 195
4932.Q0060 4932.YKL113C 0 0 0 0 0 0 191 191
4932.Q0060 4932.YLR395C 0 0 0 48 296 540 53 668
4932.Q0060 4932.YFR032C-A 0 0 0 54 0 0 185 196
4932.Q0060 4932.Q0045 0 0 119 199 0 540 228 716
4932.Q0060 4932.YKL049C 0 0 0 0 0 0 190 190
4932.Q0060 4932.YNL055C 0 0 0 0 0 0 158 158
4932.Q0060 4932.YLR259C 0 0 0 0 112 0 137 200
4932.Q0060 4932.YGL040C 0 0 0 47 0 0 192 197
4932.Q0060 4932.YEL050C 0 0 0 56 0 0 254 265
4932.Q0060 4932.YKL155C 0 0 0 0 0 0 173 173
4932.Q0060 4932.YJR104C 0 0 0 0 0 0 191 191
4932.Q0060 4932.YBL099W 0 0 0 238 0 0 428 545
4932.Q0060 4932.YMR194W 0 0 0 0 0 0 790 790
4932.Q0060 4932.YHR024C 54 0 0 0 252 0 74 287
4932.Q0060 4932.YGL246C 0 0 0 0 0 0 229 229
4932.Q0060 4932.Q0050 0 0 0 303 0 0 309 498
4932.Q0060 4932.YGL191W 0 0 0 0 271 540 46 652
4932.Q0060 4932.YDR298C 0 0 0 56 0 0 193 205
4932.Q0060 4932.YJR119C 0 0 0 114 0 0 95 163
4932.Q0060 4932.YPL017C 0 0 0 95 0 0 110 160
4932.Q0060 4932.YGR208W 150 0 0 42 0 0 0 150
4932.Q0060 4932.YBR044C 0 0 0 0 107 0 91 153
4932.Q0060 4932.YFL037W 0 0 0 0 0 0 196 196
4932.Q0060 4932.YJR137C 0 0 0 0 0 0 161 161
4932.Q0060 4932.YKR016W 0 0 0 0 143 0 259 337
4932.Q0060 4932.YDR047W 0 0 0 0 0 0 248 248
4932.Q0060 4932.YMR176W 0 0 0 114 0 0 95 163
4932.Q0060 4932.YMR234W 145 0 0 0 0 0 60 161
4932.Q0060 4932.YJR121W 0 0 0 114 0 0 151 215
4932.Q0060 4932.Q0105 102 0 283 549 268 540 411 929
4932.Q0060 4932.YGR112W 155 0 0 114 0 0 262 399
4932.Q0060 4932.YNL052W 0 0 0 46 108 540 76 589
4932.Q0060 4932.YGR088W 0 0 0 0 0 0 171 171
4932.Q0060 4932.YJR113C 0 0 0 76 0 0 137 168
4932.Q0060 4932.YHR001W-A 0 0 0 0 0 540 0 540
4932.Q0060 4932.YCL017C 143 0 0 54 0 0 0 154
4932.Q0060 4932.YGL068W 0 0 0 46 0 0 309 312
4932.Q0060 4932.YDR263C 0 0 0 0 0 0 169 169
4932.Q0060 4932.YKL053C-A 0 0 0 0 0 0 157 157
4932.Q0060 4932.YBR039W 0 0 0 95 0 0 134 182
4932.Q0060 4932.YFL036W 0 0 0 0 0 0 258 258
4932.Q0060 4932.Q0130 0 0 0 95 0 0 429 461
4932.Q0060 4932.YGL226W 0 0 0 46 108 540 76 589
4932.Q0060 4932.YMR024W 0 0 0 44 0 0 179 181
4932.Q0060 4932.YIL111W 0 0 0 46 108 540 76 589
4932.Q0060 4932.YGL187C 0 0 0 50 445 540 128 760
4932.Q0060 4932.Q0115 102 0 259 507 268 0 277 794
4932.Q0065 4932.YBR118W 0 0 0 0 0 0 307 307
4932.Q0065 4932.YLL024C 0 0 0 0 0 0 400 400
4932.Q0065 4932.YGR062C 0 0 0 0 0 0 171 171
4932.Q0065 4932.YEL027W 0 0 0 95 0 0 119 168
4932.Q0065 4932.YIL022W 0 0 0 0 0 0 552 552
4932.Q0065 4932.YML021C 0 0 0 0 0 0 167 167
4932.Q0065 4932.YJR051W 0 0 0 140 0 0 117 208
4932.Q0065 4932.YPL132W 155 0 0 121 0 0 473 574
4932.Q0065 4932.YDL033C 0 0 0 0 0 0 230 230
4932.Q0065 4932.YLR008C 0 0 0 0 0 0 368 368
4932.Q0065 4932.Q0250 155 285 424 881 519 540 698 996
4932.Q0065 4932.YNR045W 0 0 0 0 0 0 169 169
4932.Q0065 4932.YOR065W 0 0 0 49 0 540 234 635
4932.Q0065 4932.YFL018C 0 0 0 95 0 0 110 160
4932.Q0065 4932.YEL047C 0 0 0 140 0 0 117 208
4932.Q0065 4932.YDR256C 0 0 0 0 0 0 171 171
4932.Q0065 4932.YPR166C 0 0 0 77 0 0 159 190
4932.Q0065 4932.YJR123W 0 0 0 76 0 0 137 168
4932.Q0065 4932.YBR179C 0 0 0 0 0 0 217 217
4932.Q0065 4932.YLR067C 0 0 0 0 0 0 713 713
4932.Q0065 4932.YGL058W 0 0 0 0 0 0 269 269
4932.Q0065 4932.YOR350C 0 0 0 0 0 0 571 571
4932.Q0065 4932.YBL013W 0 0 0 0 0 0 261 261
4932.Q0065 4932.Q0092 0 0 0 0 0 0 394 394
4932.Q0065 4932.YLR382C 0 0 0 0 0 0 347 347
4932.Q0065 4932.YDR158W 0 0 0 0 0 0 177 177
4932.Q0065 4932.YNR001C 0 0 0 0 0 0 195 195
4932.Q0065 4932.YOR033C 0 0 0 0 0 0 169 169
4932.Q0065 4932.YMR064W 0 0 0 0 0 0 374 374
4932.Q0065 4932.YPL106C 0 0 0 0 0 0 431 431
4932.Q0065 4932.YDR064W 0 0 0 0 0 0 169 169
4932.Q0065 4932.YOR266W 0 0 0 0 0 0 258 258
4932.Q0065 4932.YBR010W 0 0 0 0 0 0 190 190
4932.Q0065 4932.YPR035W 0 0 0 0 0 0 190 190
4932.Q0065 4932.YGR082W 0 0 0 48 0 0 191 196
4932.Q0065 4932.YJL045W 0 0 0 140 0 0 260 336
4932.Q0065 4932.YBL038W 0 0 0 76 0 0 138 169
4932.Q0065 4932.YMR282C 0 0 0 0 0 0 276 276
4932.Q0065 4932.YNR037C 0 0 0 46 0 0 220 224
4932.Q0065 4932.Q0160 0 0 0 0 0 0 790 790
4932.Q0065 4932.YJL208C 0 0 0 96 0 0 140 189
4932.Q0065 4932.YER141W 155 0 0 94 0 0 635 696
4932.Q0065 4932.Q0070 0 0 70 872 0 540 0 940
4932.Q0065 4932.YPR191W 54 0 0 42 283 540 441 802
4932.Q0065 4932.YEL021W 91 0 0 0 0 0 148 192
4932.Q0065 4932.YLR333C 0 0 0 0 0 0 301 301
4932.Q0065 4932.YER103W 0 0 0 0 0 0 443 443
4932.Q0065 4932.YMR257C 0 0 0 0 0 0 396 396
4932.Q0065 4932.YER102W 0 0 0 0 0 0 309 309
4932.Q0065 4932.YAL043C 0 0 0 0 0 0 186 186
4932.Q0065 4932.YOL114C 0 0 0 42 0 0 365 365
4932.Q0065 4932.YHR064C 0 0 0 0 0 0 443 443
4932.Q0065 4932.YPL091W 0 0 0 95 0 0 110 160
4932.Q0065 4932.Q0110 102 0 0 507 268 0 277 734
4932.Q0065 4932.YLR281C 0 0 0 0 0 0 258 258
4932.Q0065 4932.YLR163C 54 0 0 0 252 540 109 671
4932.Q0065 4932.YNL178W 0 0 0 78 0 0 311 337
4932.Q0065 4932.YFR033C 0 0 0 49 0 540 45 545
4932.Q0065 4932.Q0055 0 0 0 282 0 0 295 472
4932.Q0065 4932.YNL209W 0 0 0 0 0 0 443 443
4932.Q0065 4932.YMR118C 0 0 0 207 0 0 164 308
4932.Q0065 4932.YJL034W 0 0 0 0 0 0 384 384
4932.Q0065 4932.YPR080W 0 0 0 0 0 0 307 307
4932.Q0065 4932.YGL143C 0 0 0 0 0 0 227 227
4932.Q0065 4932.YBL075C 0 0 0 0 0 0 431 431
4932.Q0065 4932.YBR024W 140 0 0 57 0 0 310 391
4932.Q0065 4932.YDR194C 0 0 0 0 0 0 400 400
4932.Q0065 4932.YMR110C 0 0 0 42 0 0 194 194
4932.Q0065 4932.YHR051W 0 0 0 52 442 540 292 804
4932.Q0065 4932.Q0140 0 0 0 0 0 0 652 652
4932.Q0065 4932.YJL166W 0 0 0 52 494 540 0 760
4932.Q0065 4932.YNR036C 0 0 0 55 0 0 191 202
4932.Q0065 4932.YPL234C 0 0 0 95 0 0 119 168
4932.Q0065 4932.Q0275 155 42 401 882 519 540 536 992
4932.Q0065 4932.Q0120 102 0 0 507 268 0 169 694
4932.Q0065 4932.YLR203C 0 0 0 0 0 0 448 448
4932.Q0065 4932.YPL215W 0 0 0 0 0 0 175 175
4932.Q0065 4932.YFL016C 0 0 0 0 0 0 368 368
4932.Q0065 4932.YKL148C 0 0 0 140 0 0 260 336
4932.Q0065 4932.YOR151C 0 0 0 0 0 0 294 294
4932.Q0065 4932.YDR019C 0 0 0 0 0 0 193 193
4932.Q0065 4932.YOR330C 0 0 0 0 0 0 220 220
4932.Q0065 4932.YEL024W 155 0 0 56 300 540 268 777
4932.Q0065 4932.YBL057C 154 0 0 0 0 0 0 154
4932.Q0065 4932.YIL125W 0 0 0 258 0 0 118 317
4932.Q0065 4932.YGR027C 0 0 0 0 0 0 301 301
4932.Q0065 4932.YGR183C 0 0 0 48 300 540 45 668
4932.Q0065 4932.YLL041C 0 0 0 147 0 0 429 492
4932.Q0065 4932.YBL080C 0 0 0 0 0 0 309 309
4932.Q0065 4932.YBR037C 140 0 0 57 0 0 311 392
4932.Q0065 4932.YKL011C 0 0 0 0 0 0 191 191
4932.Q0065 4932.YLR241W 0 0 0 0 0 0 250 250
4932.Q0065 4932.YBL045C 54 0 0 0 252 540 74 658
4932.Q0065 4932.YGR021W 0 0 0 0 0 0 428 428
4932.Q0065 4932.YPL172C 155 0 350 495 0 0 305 781
4932.Q0065 4932.YAL005C 0 0 0 0 56 0 384 394
4932.Q0065 4932.YGL006W 0 0 0 50 0 0 178 185
4932.Q0065 4932.YLR038C 0 0 0 42 106 540 273 675
4932.Q0065 4932.YHR008C 0 0 0 56 0 0 194 206
4932.Q0065 4932.YGR244C 0 0 0 96 0 0 192 238
4932.Q0065 4932.YIL065C 0 0 0 0 0 0 171 171
4932.Q0065 4932.YDR119W-A 0 0 0 0 0 540 0 540
4932.Q0065 4932.YEL030W 0 0 0 0 0 0 457 457
4932.Q0065 4932.YCR053W 154 0 0 0 0 0 0 154
4932.Q0065 4932.YOR020C 0 0 0 46 0 0 172 176
4932.Q0065 4932.YIL114C 0 0 0 0 0 0 158 158
4932.Q0065 4932.YNR074C 0 0 0 0 0 0 171 171
4932.Q0065 4932.YBL072C 0 0 0 0 0 0 309 309
